date,symbol,fiscalqtr,MarketCapBasic,TotalRevenue,CommonStock,NetIncome,TotalCurrentAssets,TotalCurrentLiabilities,TotalStockholdersEquity,EBIT,DebttoEquity,GrossMarginPctTTM,OperatingMarginPctTTM,BasicEPSNetIncome,PriceEarningsTTM,PriceEarningsFY,PriceBookFQ,ROA
2013-09-30 00:00:00.000000,MMM,Q3,130105625000.0,7916000000.0,9000000.0,1230000000.0,13282000000.0,7439000000.0,17796000000.0,1739000000.0,0.32462,0.4946,0.2285,1.81,27.459,28.9508,11.5381,0.06911665542818611
2013-09-30 00:00:00.000000,ABBV,Q3,147789600000.0,4658000000.0,16000000.0,964000000.0,16543000000.0,6875000000.0,3577000000.0,1371000000.0,4.14006,0.7505,0.3399,0.6,28.0606,29.2175,29.1226,0.2694995806541795
2013-09-30 00:00:00.000000,ACN,Q3,94167229797.0,7707935000.0,75000.0,810258000.0,12078919000.0,7630622000.0,5324867000.0,1141971000.0,0.0,0.299,0.126,1.25,26.7856,23.518,10.3276,0.15216492731179954
2013-09-30 00:00:00.000000,ATVI,Q3,49990200000.0,691000000.0,0.0,56000000.0,8251000000.0,1433000000.0,12139000000.0,70000000.0,0.18214,0.6436,0.1865,0.05,184.1667,175.8889,5.3673,0.004613230084850482
2013-09-30 00:00:00.000000,AYI,Q3,5296302000.0,541500000.0,500000.0,31700000.0,837400000.0,358100000.0,922600000.0,50000000.0,0.38316,0.4174,0.1393,0.74,15.8329,23.6984,3.2456,0.03435941903316714
2013-09-30 00:00:00.000000,ADBE,Q3,110831819640.0,995119000.0,61000.0,83002000.0,3886124000.0,1329117000.0,6834759000.0,110354000.0,0.22237,0.8659,0.312,0.16,60.064,52.3382,13.0289,0.01214410047230634
2013-09-30 00:00:00.000000,AMD,Q3,9510480000.0,1461000000.0,7000000.0,48000000.0,2939000000.0,1762000000.0,434000000.0,95000000.0,4.7212,0.3421,0.0383,0.06,249.75,257.0,16.9879,0.11059907834101383
2013-09-30 00:00:00.000000,AAP,Q3,7662260960.0,1520144000.0,7000.0,103830000.0,3378691000.0,2636344000.0,1467848000.0,170724000.0,0.41221,0.4358,0.0608,1.42,16.162,15.4798,2.2516,0.07073620701871039
2013-09-30 00:00:00.000000,AES,Q3,7644137255.0,3996000000.0,8000000.0,71000000.0,8251000000.0,8009000000.0,4813000000.0,800000000.0,4.37066,0.234,0.1561,0.09,-6.6023,-6.1534,3.1163,0.014751714107625182
2013-09-30 00:00:00.000000,A,Q3,21818650000.0,1652000000.0,6000000.0,168000000.0,4584000000.0,1550000000.0,4787000000.0,236000000.0,0.56424,0.5433,0.1893,0.5,114.4915,32.0896,4.825,0.03509504909128891
2013-09-30 00:00:00.000000,APD,Q3,36396503000.0,2547300000.0,249400000.0,288400000.0,3480700000.0,3357700000.0,6540800000.0,383100000.0,0.93724,0.2949,0.1831,1.38,12.8097,10.9898,3.5874,0.04409246575342466
2013-09-30 00:00:00.000000,AKAM,Q3,12232156700.0,395790000.0,2059000.0,79756000.0,910642000.0,285424000.0,2543130000.0,99521000.0,0.0,0.6501,0.1263,0.45,56.5873,51.2126,3.7195,0.03136135392213532
2013-09-30 00:00:00.000000,ALK,Q3,8056767290.0,1557000000.0,70000000.0,289000000.0,1935000000.0,1650000000.0,1802000000.0,470000000.0,0.49556,0.6116,0.1588,2.07,7.8311,8.7616,2.1765,0.16037735849056603
2013-09-30 00:00:00.000000,ALB,Q3,10841843500.0,591196000.0,814000.0,90512000.0,1394706000.0,410837000.0,1467095000.0,128802000.0,0.73607,0.3613,0.1913,1.11,199.4898,261.0,2.9895,0.06169470961321523
2013-09-30 00:00:00.000000,ALXN,Q3,24142720000.0,400405000.0,20000.0,93785000.0,1915502000.0,395456000.0,2354766000.0,135275000.0,0.05829,0.8721,0.1767,0.48,54.7107,60.399,2.7269,0.03982773659888074
2013-09-30 00:00:00.000000,ALGN,Q3,19786600950.0,164506000.0,8000.0,34537000.0,482259000.0,163268000.0,575684000.0,41464000.0,0.0,0.7581,0.24,0.43,87.3039,76.8824,17.5754,0.05999298226110158
2013-09-30 00:00:00.000000,ADS,Q3,11596328000.0,1096447000.0,954000.0,132878000.0,9110360000.0,3504255000.0,711419000.0,288768000.0,9.36892,0.3019,0.2163,2.73,14.4658,17.8885,5.8255,0.18677881810859703
2013-09-30 00:00:00.000000,LNT,Q3,9541738000.0,866600000.0,1100000.0,160200000.0,880100000.0,1052800000.0,3466700000.0,201400000.0,0.97802,0.3609,0.1932,1.42,20.8744,21.4121,2.1774,0.04621109412409496
2013-09-30 00:00:00.000000,GOOGL,Q3,742809680365.0,13754000000.0,25004000000.0,2970000000.0,68858000000.0,14475000000.0,82989000000.0,3761000000.0,0.06323,0.5888,0.2359,4.45,59.8511,57.6574,4.9614,0.035787875501572496
2013-09-30 00:00:00.000000,MO,Q3,109731343629.0,6553000000.0,935000000.0,1396000000.0,7549000000.0,8337000000.0,3981000000.0,2132000000.0,3.73675,0.4673,0.3736,0.7,10.7778,13.4482,7.1361,0.3506656618939965
2013-09-30 00:00:00.000000,AMZN,Q3,733195200000.0,17092000000.0,5000000.0,-41000000.0,17334000000.0,16135000000.0,9087000000.0,-25000000.0,0.33487,0.3707,0.0231,-0.09,248.3724,185.0427,27.1772,-0.004511940134257731
2013-09-30 00:00:00.000000,AEE,Q3,13651102000.0,1638000000.0,2000000.0,304000000.0,3273000000.0,3228000000.0,6574000000.0,567000000.0,0.93672,0.4583,0.236,1.25,26.2944,27.3102,1.9127,0.046242774566473986
2013-09-30 00:00:00.000000,AAL,Q3,22883091920.0,6828000000.0,342000000.0,289000000.0,10241000000.0,10098000000.0,-7922000000.0,701000000.0,-1.33388,0.7372,0.0961,1.16,11.9949,13.273,5.8587,-0.03648068669527897
2013-09-30 00:00:00.000000,AEP,Q3,33669631007.0,4176000000.0,3299000000.0,433000000.0,4317000000.0,5692000000.0,15762000000.0,875000000.0,1.19185,0.5816,0.2168,0.89,17.6443,18.9126,1.8442,0.027471133104935923
2013-09-30 00:00:00.000000,AMT,Q3,58498088220.0,807880000.0,3973000.0,180123000.0,4742036000.0,823319000.0,3528963000.0,308879000.0,3.58343,0.6914,0.2999,0.46,51.1685,53.0372,9.4492,0.051041339906369096
2013-09-30 00:00:00.000000,AWK,Q3,14893260000.0,822190000.0,1781000.0,150665000.0,613220000.0,1141473000.0,4632932000.0,323934000.0,1.2254,0.5895,0.3637,0.84,35.1555,38.2803,2.7812,0.032520442777921196
2013-09-30 00:00:00.000000,ABC,Q3,19620688010.0,21906648000.0,2671000.0,168439000.0,12139073000.0,12441648000.0,2418194000.0,134646000.0,0.57747,0.0297,0.0069,0.73,20.2867,49.5509,6.9037,0.06965487467093211
2013-09-30 00:00:00.000000,AME,Q3,17453660490.0,890006000.0,2577000.0,127864000.0,1308557000.0,732221000.0,2934228000.0,204686000.0,0.44308,0.3369,0.2128,0.52,25.7857,24.4831,4.3639,0.04357670910372336
2013-09-30 00:00:00.000000,AMGN,Q3,125410360000.0,4748000000.0,29665000000.0,1368000000.0,30675000000.0,4843000000.0,21728000000.0,1688000000.0,1.25133,0.8219,0.4365,1.81,63.777,64.1697,4.9957,0.06296023564064801
2013-09-30 00:00:00.000000,APH,Q3,26048697000.0,1153062000.0,158000.0,160798000.0,3077535000.0,893201000.0,2657249000.0,224483000.0,0.70356,0.3295,0.2036,0.51,41.3641,41.2207,6.7595,0.06051295907910775
2013-09-30 00:00:00.000000,APC,Q3,36436520000.0,3853000000.0,52000000.0,182000000.0,7140000000.0,4738000000.0,22342000000.0,689000000.0,0.61082,0.7083,-0.0564,0.36,-78.2235,-63.1059,3.4066,0.008146092561095695
2013-09-30 00:00:00.000000,ADI,Q3,33129787680.0,674172000.0,51783000.0,176239000.0,5244490000.0,491809000.0,4643236000.0,208342000.0,0.18782,0.6112,0.2117,0.57,42.9474,43.6411,3.2458,0.03795607201529278
2013-09-30 00:00:00.000000,ANSS,Q3,13919334640.0,212658000.0,932000.0,62430000.0,959956000.0,386956000.0,2088298000.0,81637000.0,0.0,0.8629,0.3567,0.67,54.9597,48.3902,6.3339,0.02989515864115179
2013-09-30 00:00:00.000000,AOS,Q3,10583064286.0,536200000.0,148600000.0,46200000.0,1165000000.0,535200000.0,1252600000.0,61600000.0,0.18186,0.4134,0.1737,0.5,38.3941,35.6279,6.9124,0.036883282771834586
2013-09-30 00:00:00.000000,APA,Q3,15792450000.0,4288000000.0,255000000.0,306000000.0,6016000000.0,4523000000.0,32981000000.0,1079000000.0,0.33125,0.7318,0.1323,0.75,12.1554,12.345,2.1407,0.009278069191352597
2013-09-30 00:00:00.000000,AAPL,Q3,839636660940.0,35323000000.0,19024000000.0,6900000000.0,68219000000.0,36319000000.0,123354000000.0,9201000000.0,0.13747,0.3843,0.2687,1.07,16.8604,16.6257,6.0415,0.05593657279050537
2013-09-30 00:00:00.000000,AMAT,Q3,53317440000.0,1975000000.0,12000000.0,168000000.0,5237000000.0,2202000000.0,6954000000.0,250000000.0,0.27984,0.4531,0.2753,0.14,19.0528,17.7156,6.3573,0.024158757549611734
2013-09-30 00:00:00.000000,ADM,Q3,26088650000.0,21393000000.0,6108000000.0,476000000.0,26090000000.0,13753000000.0,19538000000.0,704000000.0,0.35234,0.0576,0.022,0.72,16.4337,14.3143,1.4321,0.024362780223154877
2013-09-30 00:00:00.000000,ARNC,Q3,9858829268.0,5765000000.0,1178000000.0,24000000.0,7049000000.0,6040000000.0,12856000000.0,176000000.0,0.64904,0.2008,0.0252,0.02,-79.4286,-97.3214,2.071,0.001866832607342875
2013-09-30 00:00:00.000000,T,Q3,203929100000.0,32158000000.0,6495000000.0,3814000000.0,18435000000.0,36183000000.0,85715000000.0,6188000000.0,0.88926,0.515,0.1306,0.72,6.6869,8.1509,1.4021,0.04449629586420113
2013-09-30 00:00:00.000000,ADP,Q3,52377897000.0,3109300000.0,63900000.0,482700000.0,34433200000.0,32118500000.0,6561100000.0,712500000.0,0.00233,0.408,0.1833,1.0,30.6693,26.4755,13.3961,0.07356998064348966
2013-09-30 00:00:00.000000,AZO,Q3,16940677950.0,2205878000.0,366000.0,265583000.0,3178323000.0,3836049000.0,-1532342000.0,456030000.0,-2.6111,0.5277,0.1716,7.39,13.1764,11.7414,-12.9774,-0.1733183584343443
2013-09-30 00:00:00.000000,AVY,Q3,9516416000.0,1504900000.0,124100000.0,46500000.0,2164900000.0,1573400000.0,1573900000.0,116500000.0,0.67711,0.2718,0.1048,0.47,32.1848,35.8938,8.7331,0.02954444373848402
2013-09-30 00:00:00.000000,BLL,Q3,14161375670.0,2277900000.0,1068300000.0,115200000.0,2425400000.0,1570200000.0,1129400000.0,211600000.0,3.11847,0.2063,0.073,0.8,38.5048,35.3738,3.6622,0.10200106251106783
2013-09-30 00:00:00.000000,BAX,Q3,38004570000.0,3710000000.0,683000000.0,544000000.0,9597000000.0,4996000000.0,7749000000.0,654000000.0,1.16996,0.4225,0.1191,1.0,54.2558,48.9697,4.2574,0.07020260678797265
2013-09-30 00:00:00.000000,BDX,Q3,41675052632.0,2053000000.0,332662000.0,302000000.0,5434511000.0,1692817000.0,4716520000.0,405000000.0,0.84172,0.493,0.0734,1.55,184.8333,41.6915,1.9615,0.06403025959817832
2013-09-30 00:00:00.000000,BIIB,Q3,57894004000.0,1827780000.0,128000.0,487616000.0,2643672000.0,1518711000.0,8125092000.0,677582000.0,0.08593,0.8657,0.4648,2.06,19.5614,26.6809,4.1253,0.06001359738449731
2013-09-30 00:00:00.000000,BA,Q3,202646976134.0,22130000000.0,5061000000.0,1158000000.0,64162000000.0,49680000000.0,8951000000.0,1804000000.0,1.07206,0.1898,0.1152,1.53,22.7919,21.6846,167.5239,0.12937101999776562
2013-09-30 00:00:00.000000,BWA,Q3,10852899750.0,1806200000.0,1200000.0,166800000.0,2906200000.0,1674700000.0,3367300000.0,225600000.0,0.37784,0.2157,0.11,0.73,22.9248,24.445,2.7923,0.049535235945713185
2013-09-30 00:00:00.000000,BMY,Q3,84979604396.0,4065000000.0,221000000.0,692000000.0,10627000000.0,8279000000.0,14726000000.0,823000000.0,0.48975,0.6965,0.1766,0.42,89.7241,100.459,6.6427,0.046991715333423875
2013-09-30 00:00:00.000000,CHRW,Q3,12840505200.0,3316665000.0,15251000.0,107737000.0,1753441000.0,1306231000.0,988563000.0,176355000.0,0.91363,0.1593,0.0521,0.69,25.5798,24.8162,9.0556,0.1089834436449675
2013-09-30 00:00:00.000000,COG,Q3,10883860450.0,435850000.0,42196000.0,69889000.0,289756000.0,399273000.0,2328734000.0,127111000.0,0.49898,0.6605,-0.0222,0.17,106.6818,130.0,4.3292,0.030011585694201228
2013-09-30 00:00:00.000000,CDNS,Q3,10920804970.0,366647000.0,1739677000.0,38500000.0,1274163000.0,1297690000.0,1096206000.0,47930000.0,0.46874,0.8796,0.1665,0.14,53.9054,55.76,9.8355,0.03512113599086303
2013-09-30 00:00:00.000000,CPB,Q3,12560730000.0,1962000000.0,12000000.0,181000000.0,2177000000.0,2604000000.0,1317000000.0,257000000.0,3.22931,0.3749,0.1773,0.58,12.0259,18.1615,6.4679,0.13743356112376615
2013-09-30 00:00:00.000000,CAH,Q3,20219850000.0,24552000000.0,2936000000.0,345000000.0,17927000000.0,14474000000.0,6830000000.0,475000000.0,0.60908,0.0519,0.0128,1.01,11.1829,19.1921,2.6693,0.050512445095168376
2013-09-30 00:00:00.000000,CBOE,Q3,11456464000.0,136743000.0,919000.0,41356000.0,308929000.0,65397000.0,325399000.0,68427000.0,0.02843,0.4466,0.1668,0.47,28.9621,33.673,3.6933,0.12709319942593555
2013-09-30 00:00:00.000000,CCL,Q3,46565203704.0,4726000000.0,365000000.0,934000000.0,2634000000.0,7488000000.0,24260000000.0,951000000.0,0.41294,0.3998,0.1593,1.2,17.6192,18.1828,1.9098,0.03849958779884584
2013-09-30 00:00:00.000000,CAT,Q3,87493380000.0,13423000000.0,4657000000.0,946000000.0,40088000000.0,29119000000.0,18110000000.0,1401000000.0,2.18316,0.3099,0.1265,1.48,39.7582,124.0787,5.8501,0.05223633351739371
2013-09-30 00:00:00.000000,CELG,Q3,71748736000.0,1674400000.0,5100000.0,372500000.0,7647200000.0,1941300000.0,5894700000.0,455600000.0,0.78616,0.9645,0.362,0.45,25.2967,27.6817,10.7593,0.06319235923795952
2013-09-30 00:00:00.000000,CNP,Q3,10822410000.0,1640000000.0,4000000.0,151000000.0,2319000000.0,2595000000.0,4261000000.0,244000000.0,1.96691,0.2599,0.1115,0.35,6.0799,6.8173,2.3246,0.035437690682938276
2013-09-30 00:00:00.000000,CTL,Q3,11627004160.0,4515000000.0,593000000.0,-1045000000.0,3812000000.0,3978000000.0,16714000000.0,-685000000.0,1.23142,0.5354,0.1138,-1.76,8.3801,7.5475,0.4957,-0.06252243628096207
2013-09-30 00:00:00.000000,CERN,Q3,19547693270.0,727830000.0,3437000.0,115344000.0,1701094000.0,584440000.0,3077390000.0,169238000.0,0.05943,0.8339,0.1868,0.34,22.9533,25.7214,4.1666,0.0374811122412174
2013-09-30 00:00:00.000000,CF,Q3,9297970000.0,1097000000.0,600000.0,234100000.0,3059700000.0,912900000.0,5105900000.0,374200000.0,0.60675,0.1041,0.0533,4.09,26.0261,27.8039,2.6024,0.04584891987700503
2013-09-30 00:00:00.000000,CHTR,Q3,76541281177.0,2118000000.0,0.0,-70000000.0,357000000.0,1382000000.0,61000000.0,209000000.0,234.52459,0.3617,0.0978,-0.68,8.746,8.7149,2.2634,-1.1475409836065573
2013-09-30 00:00:00.000000,CHK,Q3,2736120000.0,4867000000.0,7000000.0,202000000.0,3994000000.0,5678000000.0,16196000000.0,304000000.0,0.78637,0.3017,0.1196,0.24,3.3556,4.4,-5.5164,0.012472215361817732
2013-09-30 00:00:00.000000,CVX,Q3,234211163636.0,56603000000.0,1832000000.0,4950000000.0,53503000000.0,33470000000.0,144779000000.0,6935000000.0,0.13729,0.2931,0.0184,2.58,25.6124,25.6537,1.5908,0.034190041373403604
2013-09-30 00:00:00.000000,CMG,Q3,11792397500.0,826907000.0,351000.0,83379000.0,603782000.0,179698000.0,1465742000.0,139559000.0,0.0,0.1736,0.0669,2.7,63.0597,46.6931,8.6572,0.05688518170319197
2013-09-30 00:00:00.000000,CHD,Q3,11562684000.0,804800000.0,146400000.0,107900000.0,1065300000.0,640100000.0,2230500000.0,167800000.0,0.3602,0.458,0.194,0.78,15.9103,16.8923,5.3275,0.04837480385563775
2013-09-30 00:00:00.000000,XEC,Q3,9722834754.0,561336000.0,868000.0,138370000.0,496873000.0,705880000.0,3816285000.0,235422000.0,0.28485,0.7239,0.3803,1.59,19.6243,23.5087,3.7857,0.03625777424904063
2013-09-30 00:00:00.000000,CSCO,Q3,217690040000.0,12216000000.0,40431000000.0,2478000000.0,61417000000.0,21063000000.0,56788000000.0,2942000000.0,0.28612,0.6235,0.2502,0.47,-142.6129,16.4167,4.1878,0.04363597943227442
2013-09-30 00:00:00.000000,CTXS,Q3,14810073960.0,712731000.0,291000.0,76730000.0,1328806000.0,1340595000.0,3400800000.0,87367000.0,0.0,0.8442,0.2147,0.41,146.6232,-676.9231,28.2971,0.022562338273347447
2013-09-30 00:00:00.000000,CLX,Q3,15025047850.0,1413000000.0,159000000.0,133000000.0,1588000000.0,1308000000.0,152000000.0,233000000.0,16.84868,0.4444,0.1851,1.01,19.1667,24.5378,20.1207,0.875
2013-09-30 00:00:00.000000,CMS,Q3,13014000000.0,1445000000.0,3000000.0,126000000.0,2401000000.0,1464000000.0,3396000000.0,317000000.0,2.28534,0.3729,0.1958,0.48,25.9441,28.8415,2.8316,0.037102473498233215
2013-09-30 00:00:00.000000,KO,Q3,182328750000.0,12030000000.0,1760000000.0,2447000000.0,31576000000.0,33042000000.0,32132000000.0,2472000000.0,1.12682,0.632,0.2167,0.55,125.7353,152.9333,9.3871,0.07615461222457363
2013-09-30 00:00:00.000000,CTSH,Q3,48465890000.0,2305723000.0,3024000.0,319627000.0,5739205000.0,1602038000.0,5648276000.0,437359000.0,0.0,0.382,0.1675,0.53,32.3043,27.9606,4.558,0.056588417421528266
2013-09-30 00:00:00.000000,CL,Q3,58131270270.0,4398000000.0,1466000000.0,656000000.0,4600000000.0,4491000000.0,1784000000.0,1016000000.0,2.96188,0.6005,0.2322,0.71,29.2061,32.8043,-968.8545,0.36771300448430494
2013-09-30 00:00:00.000000,CMCSA,Q3,155108865672.0,16151000000.0,30000000.0,1732000000.0,13407000000.0,18666000000.0,49718000000.0,3414000000.0,0.93578,0.6915,0.2086,0.66,6.8299,8.3091,2.2662,0.03483647773442214
2013-09-30 00:00:00.000000,CXO,Q3,23009466667.0,652920000.0,105000.0,30421000.0,607712000.0,874284000.0,3644713000.0,278662000.0,1.0569,0.8422,0.2019,0.29,24.1997,23.3261,2.61,0.008346610556167249
2013-09-30 00:00:00.000000,COO,Q3,11227440000.0,411993000.0,5033000.0,88951000.0,706007000.0,249286000.0,2415522000.0,93608000.0,0.10086,0.6387,0.1922,1.82,65.788,31.4889,3.5572,0.03682475257935966
2013-09-30 00:00:00.000000,GLW,Q3,22005694444.0,2067000000.0,829000000.0,408000000.0,9128000000.0,1578000000.0,21749000000.0,439000000.0,0.13053,0.3941,0.1378,0.28,-18.5517,-48.4697,1.5268,0.01875948319462964
2013-09-30 00:00:00.000000,COST,Q3,85723435720.0,24083000000.0,2000000.0,459000000.0,15863000000.0,13509000000.0,10472000000.0,722000000.0,0.46667,0.132,0.0323,1.05,29.0999,25.8985,7.3354,0.04383116883116883
2013-09-30 00:00:00.000000,COTY,Q3,12675736000.0,997700000.0,4000000.0,20400000.0,2292100000.0,1563000000.0,1083000000.0,30100000.0,2.33943,0.6075,-0.0297,0.05,-26.8413,-28.4242,1.3499,0.018836565096952907
2013-09-30 00:00:00.000000,CCI,Q3,42985900000.0,748977000.0,2927000.0,45836000.0,999803000.0,679718000.0,2982972000.0,222839000.0,3.61232,0.648,0.2453,0.16,118.0899,109.9109,3.3581,0.015365883420964059
2013-09-30 00:00:00.000000,CSX,Q3,52427400000.0,2985000000.0,1014000000.0,455000000.0,2200000000.0,2251000000.0,9848000000.0,840000000.0,0.91907,0.7438,0.3251,0.45,9.2853,9.1531,3.6587,0.046202274573517464
2013-09-30 00:00:00.000000,CMI,Q3,27230220859.0,4266000000.0,2095000000.0,355000000.0,8526000000.0,3390000000.0,7096000000.0,433000000.0,0.25268,0.2492,0.0983,1.91,27.134,29.4891,3.7512,0.050028184892897405
2013-09-30 00:00:00.000000,CVS,Q3,70063800000.0,31932000000.0,17000000.0,1249000000.0,21432000000.0,15098000000.0,38534000000.0,2154000000.0,0.37798,0.1545,0.0515,1.03,10.6661,11.2056,1.8662,0.03241293403228318
2013-09-30 00:00:00.000000,DHR,Q3,71103508000.0,4669100000.0,7800000.0,597000000.0,8023700000.0,4279400000.0,21304600000.0,812400000.0,0.16438,0.558,0.1672,0.86,28.1939,25.9274,2.6559,0.028022117289223922
2013-09-30 00:00:00.000000,DVA,Q3,11872092683.0,2999586000.0,213000.0,136628000.0,3381408000.0,2453126000.0,4267986000.0,367851000.0,2.04124,0.2976,0.1184,0.65,13.3631,15.1151,2.5679,0.03201228870010352
2013-09-30 00:00:00.000000,DE,Q3,44007324000.0,10009900000.0,3498700000.0,996500000.0,44387500000.0,20535400000.0,8589800000.0,1731900000.0,3.9223,0.3278,0.1393,2.58,30.9841,19.7115,4.7562,0.11600968590654032
2013-09-30 00:00:00.000000,DAL,Q3,37259115385.0,10490000000.0,0.0,1369000000.0,8951000000.0,14134000000.0,137000000.0,1563000000.0,86.86131,0.5769,0.1414,1.61,10.7333,11.2676,3.0057,9.992700729927007
2013-09-30 00:00:00.000000,XRAY,Q3,11392004000.0,704018000.0,1628000.0,79851000.0,1153145000.0,777561000.0,2438441000.0,105021000.0,0.5888,0.548,-0.3912,0.56,-7.3462,-9.7382,1.7218,0.03274674269338483
2013-09-30 00:00:00.000000,DVN,Q3,18769836066.0,2714000000.0,41000000.0,429000000.0,6315000000.0,4782000000.0,20612000000.0,744000000.0,0.48845,0.8693,0.0844,1.06,21.0471,24.2105,2.0283,0.020813118571705803
2013-09-30 00:00:00.000000,DISCA,Q3,9273600000.0,1375000000.0,3000000.0,255000000.0,2364000000.0,1135000000.0,6220000000.0,469000000.0,1.0463,0.6136,0.0965,0.36,-40.9322,-37.9322,3.0174,0.0409967845659164
2013-09-30 00:00:00.000000,D,Q3,41398058252.0,3432000000.0,5699000000.0,569000000.0,5210000000.0,6453000000.0,11242000000.0,1034000000.0,1.94138,0.5326,0.3281,0.98,13.7712,17.1737,2.415,0.05061376979185198
2013-09-30 00:00:00.000000,DPS,Q3,21553819000.0,1543000000.0,2000000.0,207000000.0,1059000000.0,956000000.0,2308000000.0,300000000.0,1.09272,0.5912,0.2009,1.02,20.6213,16.423,8.7135,0.08968804159445408
2013-09-30 00:00:00.000000,DTE,Q3,18869400000.0,2387000000.0,3885000000.0,198000000.0,2549000000.0,3008000000.0,7876000000.0,324000000.0,1.01739,0.233,0.1221,1.13,17.2135,17.3196,1.9083,0.025139664804469275
2013-09-30 00:00:00.000000,DUK,Q3,55888000000.0,6217000000.0,1000000.0,1004000000.0,10418000000.0,9239000000.0,41165000000.0,1661000000.0,1.00357,0.4581,0.2441,1.42,18.3119,19.2913,1.339,0.024389651402890806
2013-09-30 00:00:00.000000,EMN,Q3,15248357771.0,2338000000.0,2000000.0,308000000.0,2767000000.0,1323000000.0,3588000000.0,479000000.0,1.23439,0.257,0.1604,2.0,11.1827,9.6904,2.8557,0.0858416945373467
2013-09-30 00:00:00.000000,EBAY,Q3,39066800000.0,3892000000.0,2000000.0,689000000.0,23476000000.0,12028000000.0,22767000000.0,799000000.0,0.59753,0.7697,0.2333,0.53,-25.9597,-39.7263,5.2398,0.03026310010102341
2013-09-30 00:00:00.000000,ECL,Q3,42333728000.0,3484000000.0,344600000.0,308000000.0,4796000000.0,3200600000.0,6776400000.0,476000000.0,1.06996,0.4649,0.146,1.02,28.4951,25.7543,5.6411,0.045451862345788324
2013-09-30 00:00:00.000000,EIX,Q3,21261720000.0,3960000000.0,2397000000.0,463000000.0,3603000000.0,5389000000.0,9689000000.0,789000000.0,1.15192,0.3766,0.1212,1.34,37.9186,36.5549,1.8329,0.04778614924140778
2013-09-30 00:00:00.000000,EW,Q3,27244022000.0,495600000.0,125700000.0,76800000.0,1570400000.0,335100000.0,1437400000.0,101200000.0,0.37018,0.7408,0.2902,0.69,49.85,40.6895,8.5896,0.05342980381243913
2013-09-30 00:00:00.000000,EMR,Q3,43370622951.0,6344000000.0,477000000.0,194000000.0,10506000000.0,6950000000.0,10116000000.0,562000000.0,0.54814,0.4198,0.1595,0.27,27.2137,26.7404,5.1947,0.019177540529853696
2013-09-30 00:00:00.000000,ETR,Q3,14689718772.0,3351959000.0,2548000.0,244182000.0,3489590000.0,3439028000.0,9502451000.0,388894000.0,1.43366,0.3745,0.1249,1.35,31.8784,35.5415,1.8494,0.025696738662477712
2013-09-30 00:00:00.000000,EOG,Q3,67586804400.0,3541396000.0,202731000.0,462498000.0,4191967000.0,3347333000.0,14861580000.0,769769000.0,0.42479,0.8275,0.0827,0.85,26.3722,24.0334,4.1801,0.031120378856083944
2013-09-30 00:00:00.000000,EFX,Q3,13939594000.0,572000000.0,236600000.0,83500000.0,526500000.0,332400000.0,2174000000.0,150000000.0,0.66431,0.6311,0.2209,0.7,26.8449,24.1145,4.2957,0.03840846366145354
2013-09-30 00:00:00.000000,EQIX,Q3,31977412320.0,543084000.0,50000.0,42471000.0,1004774000.0,582225000.0,2452996000.0,115193000.0,1.64965,0.498,0.1852,0.86,138.6933,149.5776,4.7097,0.017313929578360504
2013-09-30 00:00:00.000000,EL,Q3,54416433000.0,2291800000.0,5600000.0,178800000.0,4286200000.0,1915900000.0,3193800000.0,245100000.0,0.42244,0.7911,0.1515,0.46,51.4251,28.2294,12.1596,0.055983467969190306
2013-09-30 00:00:00.000000,ES,Q3,19051014042.0,1892590000.0,1665098000.0,209501000.0,2018132000.0,3378430000.0,9517453000.0,399262000.0,0.98719,0.5082,0.2474,0.66,19.299,20.3151,1.7218,0.022012296777299555
2013-09-30 00:00:00.000000,EXC,Q3,37415970000.0,6502000000.0,16716000000.0,738000000.0,9951000000.0,7507000000.0,22052000000.0,1217000000.0,0.92631,0.2794,0.1137,0.86,9.9521,9.902,1.2558,0.03346635225829857
2013-09-30 00:00:00.000000,EXPE,Q3,16124680650.0,1401860000.0,20000.0,170859000.0,2705806000.0,3721419000.0,2195596000.0,238691000.0,0.56905,0.8254,0.0621,1.25,43.9463,48.1004,3.6776,0.07781896122966156
